Num Samples,Num Node Level Farms,Speedup,Std Dev of Speedup,Sequential Elapsed Time Mean,Sequential Elapsed Time Std
10000000,1,0.22425599748946823,0.013587781652548016,0.29769043922424315,0.0027008516063931403
10000000,2,0.2752963424140613,0.007858881782009748,0.29769043922424315,0.0027008516063931403
10000000,3,0.2950309389714423,0.01727951727131297,0.29769043922424315,0.0027008516063931403
10000000,4,0.29040078866945584,0.00898223516591223,0.29769043922424315,0.0027008516063931403
10000000,5,0.30245033871459864,0.02198687077748169,0.29769043922424315,0.0027008516063931403
10000000,6,0.28762489447249506,0.020962881501354613,0.29769043922424315,0.0027008516063931403
10000000,7,0.27620559131941047,0.0069784944852172215,0.29769043922424315,0.0027008516063931403
10000000,8,0.2739954195673091,0.008945581974047295,0.29769043922424315,0.0027008516063931403
